municipality,ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_20
421120,4,12,-,8,1,1,-,-,25,4,1,1,-,-,-,1,1,6,9
421125,-,2,-,1,-,-,-,-,7,1,-,-,-,-,-,-,1,1,-
421130,17,38,-,19,2,6,-,-,79,19,18,-,-,3,-,8,1,28,49
421140,-,4,-,5,1,1,-,-,8,1,2,-,-,-,-,1,-,1,3
421145,-,6,-,1,-,-,-,-,5,1,-,-,-,1,-,-,-,1,1
421150,2,15,-,1,-,1,-,-,19,4,6,-,-,2,-,4,-,14,7
421160,2,7,-,5,1,-,-,-,17,3,2,-,-,2,-,1,-,4,4
421165,-,3,-,3,-,-,-,-,4,3,1,-,-,-,1,-,1,2,2
421170,2,34,1,5,-,8,-,-,41,8,3,1,2,2,-,1,1,2,11
421175,-,14,-,11,-,-,-,-,29,11,1,-,-,3,-,1,-,6,4
421180,1,13,-,4,1,-,-,-,10,1,-,-,-,2,-,1,-,5,4
421185,-,-,-,2,-,-,-,-,4,2,1,-,-,-,-,-,1,-,2
421187,-,4,1,-,1,1,-,-,3,1,-,-,-,-,-,-,-,-,-
421189,1,-,-,1,-,1,-,-,1,-,-,-,-,1,-,-,-,2,2
421190,32,108,2,18,3,11,-,-,150,52,29,-,1,9,-,11,5,4,67
421200,1,8,-,2,-,-,-,-,14,6,4,-,-,2,-,-,-,3,7
421205,-,4,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-
421210,2,20,-,7,-,3,-,-,49,13,5,-,-,3,-,-,2,5,19
421220,1,26,-,3,2,1,-,-,33,16,3,-,-,4,-,2,1,23,17
421223,-,8,1,3,-,-,-,-,8,7,-,-,-,-,-,-,-,1,1
421225,-,8,-,3,1,-,-,-,14,3,1,-,-,-,-,-,-,1,6
421227,-,4,1,1,-,-,-,-,4,1,1,-,-,-,-,-,-,3,3
421230,-,3,-,3,1,1,-,-,12,10,1,-,-,-,-,1,-,-,3
421240,2,8,-,1,-,1,-,-,14,6,-,-,-,2,-,-,-,1,2
421250,9,37,-,11,3,5,-,-,58,14,8,-,-,3,-,1,1,13,18
421260,1,5,-,1,-,-,-,-,8,-,-,-,-,1,-,-,-,-,1
421265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
421270,-,7,-,3,-,1,-,-,9,5,2,-,1,-,-,2,-,2,4
421280,3,14,-,3,-,-,-,-,16,7,3,-,-,2,-,-,1,2,3
421290,1,13,-,1,1,3,-,-,28,9,4,-,-,-,-,-,1,-,12
421300,-,-,-,1,-,-,-,-,3,1,1,-,-,-,-,-,-,-,2
421310,-,9,-,3,-,1,-,-,11,-,1,-,-,-,-,-,-,1,3
421315,-,4,-,-,-,1,-,-,5,-,-,-,-,-,-,-,1,-,1
421320,3,30,1,12,2,6,-,-,53,9,12,2,3,4,-,3,2,9,20
421330,2,4,-,3,1,1,-,-,13,3,1,-,-,-,1,2,-,6,7
421335,1,2,-,-,1,-,-,-,5,5,3,-,-,1,-,-,-,1,4
421340,4,17,1,2,4,3,-,-,12,6,3,-,-,2,-,1,2,5,12
421350,4,9,-,4,-,-,-,-,21,7,3,1,-,-,-,3,1,3,8
421360,6,55,2,16,8,9,-,-,62,19,14,2,-,2,-,2,5,12,27
421370,2,18,-,2,1,2,-,-,18,7,4,-,-,-,-,1,-,5,9
421380,1,7,-,3,-,-,-,-,14,9,2,-,-,-,-,1,1,15,3
421390,1,2,-,1,-,1,-,-,2,-,1,-,-,-,-,-,-,-,1
421400,1,14,-,8,-,-,-,-,43,4,4,1,-,3,-,2,-,4,7
421410,-,4,-,1,1,-,-,-,3,2,1,-,-,-,-,-,-,2,-
421415,-,3,-,-,-,-,-,-,8,1,-,-,-,-,-,-,-,-,2
421420,2,8,-,2,-,-,-,-,21,11,1,-,-,-,-,1,-,3,6
421430,-,1,-,-,-,-,-,-,4,1,-,-,-,-,-,-,-,8,-
421440,2,3,-,3,-,-,-,-,13,1,2,-,-,1,-,1,-,11,3
421450,-,12,1,5,1,-,-,-,9,6,3,-,-,1,-,-,-,1,7
421460,1,11,-,1,-,1,-,-,13,8,4,-,-,2,-,2,-,4,4
421470,3,14,-,6,-,2,-,-,27,5,2,-,-,1,-,1,-,10,6
421480,13,84,1,16,6,8,-,-,94,41,20,-,1,6,-,1,1,8,49
421490,3,5,-,3,2,-,-,-,11,3,1,-,-,1,-,-,-,1,4
421500,2,48,-,4,1,4,-,-,86,25,10,-,1,5,1,5,-,16,21
421505,1,3,-,-,-,-,-,-,4,1,-,-,-,-,-,-,-,7,-
421507,-,5,-,-,-,1,-,-,14,2,2,-,-,-,-,-,-,1,3
421510,-,17,-,9,-,2,-,-,25,6,2,-,-,3,-,1,-,9,12
421520,2,6,-,2,2,1,-,-,17,9,2,-,-,2,-,-,-,1,1
421530,2,8,-,1,-,-,-,-,14,4,4,-,-,-,-,-,1,3,5
421535,-,5,1,-,-,-,-,-,7,3,-,-,-,-,-,1,-,-,4
421540,-,7,-,1,-,-,-,-,6,5,2,-,-,2,-,-,1,1,1
421545,4,6,-,2,1,2,-,-,10,2,2,-,-,2,-,1,-,8,14
421550,2,15,-,4,1,3,-,-,26,8,5,-,-,1,-,4,1,16,17
421555,1,4,-,1,-,-,-,-,2,4,-,-,-,-,-,-,-,-,1
421560,-,2,-,1,-,-,-,-,3,-,1,-,-,1,-,-,-,-,2
421565,1,6,-,1,-,2,-,-,9,3,2,-,-,-,-,-,2,6,3
421567,-,10,1,4,2,-,-,-,18,5,2,-,-,1,-,-,2,1,10
421568,-,4,-,2,-,-,-,-,5,2,-,-,1,-,-,-,-,-,-
421569,-,1,-,-,-,1,-,-,3,1,-,-,-,-,-,-,-,2,1
421570,6,17,-,9,2,9,-,-,36,13,8,-,-,1,-,-,1,7,6
421575,-,1,-,-,1,1,-,-,1,1,1,-,-,-,-,-,-,1,1
421580,10,99,3,11,7,7,-,-,133,37,18,1,1,5,-,9,4,32,38
421590,-,3,1,-,1,-,-,-,10,2,2,-,-,1,-,-,-,-,1
421600,1,12,-,4,1,2,-,-,28,7,3,-,-,2,-,1,-,2,8
421605,1,1,-,1,-,-,-,-,4,4,2,-,-,-,-,1,-,6,6
421610,1,13,1,2,-,3,-,-,14,6,2,-,-,2,-,-,1,2,6
421620,12,42,-,28,10,7,-,-,82,33,21,1,1,1,-,7,4,9,31
421625,-,5,-,3,-,2,-,-,17,5,3,-,-,-,-,-,-,3,-
421630,2,18,-,7,-,2,-,-,33,8,6,-,-,1,-,5,1,9,28
421635,1,3,-,3,-,1,-,-,2,1,-,-,-,-,-,-,-,-,5
421640,2,7,-,-,-,1,-,-,5,9,5,-,-,1,-,-,1,6,7
421650,6,28,2,10,-,4,-,-,43,23,4,3,-,6,-,8,4,15,13
421660,62,233,2,47,9,33,-,-,304,100,52,-,4,16,1,16,5,9,130
421670,1,20,-,7,1,-,-,-,14,11,2,-,-,1,-,1,-,-,8
421680,1,8,-,2,1,1,-,-,26,2,3,-,-,1,-,-,-,5,8
421690,2,29,2,8,1,3,-,-,43,10,5,-,-,-,-,3,-,3,17
421700,3,6,-,-,-,-,-,-,20,5,1,-,-,1,-,-,-,1,12
421710,-,3,-,1,1,1,-,-,15,5,2,-,-,-,-,-,-,2,-
421715,-,2,-,-,-,-,-,-,2,3,2,-,-,-,-,-,-,3,-
421720,4,45,2,11,3,6,-,-,53,27,7,-,-,1,-,1,2,17,23
421725,3,4,-,2,-,1,-,-,13,8,4,-,-,-,-,2,-,2,1
421730,-,13,-,4,-,1,-,-,18,5,2,-,1,1,-,-,1,-,3
421740,2,19,-,1,-,-,-,-,21,11,4,-,-,3,-,-,1,2,2
421750,-,13,-,5,1,-,-,-,29,9,3,-,-,-,-,1,-,1,8
421755,-,3,-,-,1,-,-,-,4,5,1,-,-,1,-,-,-,1,4
421760,4,19,-,6,-,3,-,-,31,6,6,-,-,1,1,2,-,-,4
421770,1,21,1,5,2,2,-,-,51,10,5,-,-,-,-,2,1,13,17
421775,-,7,-,-,1,-,-,-,4,-,2,-,-,1,-,-,-,1,4
421780,3,24,1,9,1,1,-,-,37,10,6,-,-,3,-,2,1,9,11
421790,1,10,1,2,-,2,-,-,12,5,2,-,-,-,-,-,-,5,6
421795,1,3,-,2,-,-,-,-,2,1,-,-,-,-,-,-,-,-,1
421800,7,30,1,16,4,2,-,-,60,14,10,1,-,1,-,1,-,5,16
421810,-,4,-,3,-,-,-,-,9,1,-,1,-,-,-,1,-,4,4
421820,8,48,3,16,3,5,-,-,65,17,6,-,-,5,-,4,5,10,25
421825,-,6,-,2,-,-,-,-,7,3,3,-,-,-,-,-,1,4,5
421830,2,21,1,9,4,2,-,-,34,12,7,1,-,4,-,4,2,5,16
421835,-,6,-,3,1,-,-,-,6,1,3,-,-,-,-,-,-,1,1
421840,1,5,-,2,-,1,-,-,14,8,2,-,-,2,-,-,-,1,6
421850,1,3,-,2,1,1,-,-,7,4,2,-,-,-,-,-,-,3,3
421860,1,15,-,7,-,-,-,-,8,6,2,-,-,1,-,-,1,-,7
421870,33,130,2,50,10,24,-,-,180,91,38,1,7,15,-,7,8,17,82
421875,-,7,-,-,-,-,-,-,8,4,1,-,-,-,-,-,1,3,4
421880,1,11,-,3,-,1,-,-,22,9,1,-,1,-,-,2,-,4,5
421885,-,2,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-
421890,2,7,-,2,1,1,-,-,8,5,3,-,-,2,-,3,-,17,4
421895,-,2,-,2,-,1,-,-,3,5,1,-,-,-,-,-,-,1,-
421900,5,24,-,10,-,3,-,-,40,4,7,-,1,4,-,1,2,2,10
421910,-,7,-,-,-,1,-,-,5,-,3,-,-,1,-,-,-,-,2
421915,-,1,-,3,-,-,-,-,2,1,-,1,-,1,-,-,-,2,2
421917,-,6,-,-,-,1,-,-,8,2,2,-,-,-,1,-,-,-,-
421920,1,4,1,1,-,2,-,-,7,2,3,-,-,1,-,1,1,-,7
421930,10,53,2,5,2,5,-,-,44,37,22,-,-,6,-,6,2,25,27
421935,-,2,-,2,-,-,-,-,7,3,3,-,-,1,-,3,-,2,6
421940,-,5,-,2,1,-,-,-,10,3,-,-,-,-,-,1,1,1,-
421950,9,48,-,10,-,5,-,-,80,38,13,-,-,3,-,2,2,7,31
421960,-,11,-,3,1,1,-,-,12,1,2,-,-,-,-,1,-,1,3
421970,4,34,1,2,1,6,-,-,28,25,6,-,-,2,1,1,-,2,29
421985,-,5,-,1,-,1,-,-,2,1,-,-,-,-,-,-,-,3,1
422000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
430003,1,9,-,2,-,-,-,-,8,4,1,-,-,1,-,1,-,1,3
430005,-,2,-,-,-,2,-,-,3,4,-,-,-,1,-,-,-,1,1
430010,2,31,-,3,1,3,-,-,46,10,7,1,-,3,-,2,-,22,17
430020,3,7,2,5,1,1,-,-,14,12,3,1,-,-,-,-,-,2,3
430030,2,10,-,4,-,1,-,-,24,3,1,-,1,-,-,-,-,2,-
430040,17,139,3,34,9,21,-,-,208,68,36,2,6,5,2,10,2,29,41
430045,-,6,-,-,-,2,-,-,8,3,-,-,-,-,-,-,-,2,5
430047,1,3,-,3,-,1,-,-,3,3,-,-,-,-,-,-,-,-,2
430050,1,14,-,2,1,-,-,-,17,6,1,-,-,2,-,-,1,6,9
430055,-,3,-,-,-,1,-,-,5,2,-,-,-,-,-,1,1,-,-
430057,-,3,-,-,-,-,-,-,9,4,1,-,-,-,-,-,-,-,1
430060,118,269,4,76,18,29,-,1,419,141,60,4,4,42,3,16,11,26,206
430063,1,6,-,-,-,-,-,-,8,9,1,-,1,-,-,-,-,4,7
430064,-,9,-,3,-,1,-,-,11,5,2,-,-,1,-,-,-,2,6
430066,-,1,1,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,1
430070,-,14,-,-,-,-,-,-,29,8,4,-,-,1,-,-,1,1,5
430080,2,21,-,3,1,4,-,-,25,4,6,-,2,2,-,2,2,3,6
430085,-,8,-,1,-,-,-,-,12,1,2,-,1,1,-,-,-,3,4
430087,-,12,-,4,1,1,-,-,12,2,1,-,-,-,1,-,-,8,2
430090,3,16,2,5,1,8,-,-,14,3,1,1,-,2,-,1,-,3,3
430100,2,26,-,8,-,3,-,-,50,14,2,-,-,1,-,-,1,-,23
430105,-,6,-,4,-,1,-,-,12,2,2,-,-,2,1,2,-,1,4
430107,-,3,-,1,-,-,-,-,6,3,1,-,-,-,-,-,-,-,-
430110,8,23,-,6,-,5,-,-,33,17,8,-,-,1,-,-,-,-,5
430120,1,13,-,3,-,-,-,-,38,9,2,-,1,5,1,1,-,3,8
430130,1,41,-,8,2,-,-,-,52,14,5,-,-,3,2,1,-,19,12
430140,3,10,1,-,-,1,-,-,14,7,3,-,-,1,1,1,1,3,6
430150,3,17,2,1,-,4,-,-,16,8,7,-,-,1,-,-,1,2,8
430155,2,8,-,1,1,-,-,-,11,3,1,1,-,1,-,-,1,1,4
430160,32,252,5,68,14,22,-,-,373,99,47,2,5,22,1,8,4,56,43
430163,4,10,1,4,1,1,-,-,19,8,-,-,-,2,-,1,1,5,6
430165,1,7,-,2,-,1,-,-,9,6,2,1,-,2,-,-,-,2,1
430170,2,9,1,-,-,1,-,-,21,5,3,-,-,1,-,-,-,1,8
430175,1,6,-,2,-,1,-,-,9,10,1,-,-,-,1,-,-,1,5
430180,-,8,-,1,-,-,-,-,12,4,3,-,-,-,1,-,-,-,5
430185,1,6,-,-,-,-,-,-,5,3,-,-,-,-,-,-,-,1,-
430187,1,2,-,1,-,-,-,-,2,2,2,-,-,1,-,-,-,2,-
430190,3,18,-,2,2,4,-,-,29,5,5,-,1,1,-,-,-,4,9
430192,1,1,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,1,1
430195,1,3,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,2
430200,-,7,1,3,-,1,-,-,30,8,5,1,1,2,-,2,-,3,15
430205,-,4,-,1,-,-,-,-,2,1,-,-,-,-,-,-,-,-,1
430210,12,157,2,35,11,16,-,-,164,53,27,-,5,15,-,8,4,3,72
430215,-,1,1,2,-,-,-,-,5,2,1,-,-,-,-,-,-,-,-
430220,-,8,-,3,-,2,-,-,18,6,2,-,-,-,-,-,1,2,3
430222,-,4,-,1,-,1,-,-,5,1,1,-,-,-,-,-,-,1,-
430223,-,6,-,3,-,1,-,-,3,2,5,-,-,-,-,-,-,-,2
430225,-,2,-,-,-,1,-,-,9,2,-,-,-,-,-,-,-,1,2
430230,2,17,-,5,-,2,-,-,28,10,5,-,-,4,-,2,1,2,11
430235,2,7,-,2,1,2,-,-,33,6,3,-,1,-,-,2,-,3,14
430237,-,2,-,1,-,-,-,-,3,2,2,-,-,1,-,-,-,4,1
430240,1,18,-,3,-,-,-,-,31,8,-,-,-,3,-,1,1,1,-
430245,5,13,-,3,1,1,-,-,17,3,2,-,-,1,-,-,-,1,2
430250,3,12,-,5,-,1,-,-,19,5,-,-,-,1,-,1,-,3,5
430258,-,5,-,1,-,1,-,-,5,-,1,-,-,-,-,-,-,-,2
430260,-,4,-,3,-,-,-,-,16,4,-,-,-,1,-,-,1,2,5
430265,2,9,-,1,-,-,-,-,27,7,-,-,1,1,-,-,-,-,1
430270,4,26,1,15,4,5,-,-,60,20,5,-,-,2,-,2,1,9,9
430280,12,59,5,14,1,9,-,-,127,30,9,-,2,3,-,1,2,39,14
430290,6,30,-,6,2,2,-,-,33,9,4,-,-,3,-,2,-,2,3
430300,24,171,4,64,16,36,-,-,297,89,45,3,-,29,-,10,4,26,52
430310,45,139,3,38,7,16,-,-,216,115,37,6,2,13,2,10,9,39,54
430320,4,11,-,4,2,1,-,-,6,8,-,-,-,-,-,-,-,1,6
430330,-,8,-,3,-,1,-,-,14,7,2,-,-,1,-,1,-,3,5
430340,-,7,-,1,-,-,-,-,8,-,-,-,-,2,-,-,-,2,7
430350,11,110,6,31,10,18,-,-,158,63,15,-,1,10,-,3,2,15,38
430355,-,5,-,1,-,-,-,-,4,2,1,-,-,1,-,-,-,-,1
430360,-,11,1,7,-,-,-,-,11,5,-,-,2,-,-,-,-,1,5
430367,-,6,1,1,-,-,-,-,-,3,1,-,-,1,-,-,-,1,5
430370,-,13,-,-,1,1,-,-,19,9,1,-,-,-,-,-,1,5,2
430380,-,13,-,5,-,1,-,-,14,4,4,-,-,1,-,-,-,5,3
430390,16,76,2,19,7,12,-,-,100,45,16,-,2,12,1,3,4,10,38
430400,2,9,-,3,-,8,-,-,9,3,4,-,-,-,-,-,-,2,3
430410,1,5,-,6,2,4,-,-,10,2,-,-,-,-,-,-,-,-,3
430420,2,65,1,7,2,4,-,-,115,19,14,-,1,6,-,-,2,14,25
430430,-,9,2,4,-,-,-,-,20,2,2,-,-,-,-,-,-,1,2
430435,-,11,-,1,1,-,-,-,12,4,3,-,-,-,-,-,-,2,6
430440,11,56,1,14,7,9,-,-,76,33,14,1,1,1,-,2,1,4,20
430450,9,107,1,20,1,7,-,-,198,39,13,1,1,4,-,5,3,20,30
430460,152,451,18,148,15,45,2,-,678,355,129,6,8,37,1,19,21,104,258
430461,-,3,1,2,1,-,-,-,4,1,-,-,-,-,-,-,-,-,-
430462,-,4,-,-,-,-,-,-,4,4,-,-,-,-,-,1,-,2,2
430463,11,54,1,12,1,5,-,-,70,29,17,-,3,6,-,4,4,7,35
430465,1,4,-,-,-,1,-,-,2,3,2,-,-,-,-,-,-,1,-
430466,4,41,2,10,2,5,-,-,53,24,8,1,-,4,-,-,-,12,25
430467,3,7,-,4,-,1,-,-,4,2,-,1,-,1,-,-,1,-,4
430468,4,17,-,-,-,4,-,-,17,8,4,-,-,1,-,-,-,3,4
430469,-,2,-,-,-,2,-,-,1,6,1,-,-,1,-,-,-,-,2
430470,7,83,1,24,1,12,-,-,146,48,42,5,5,8,1,6,6,26,38
430471,1,11,-,-,-,2,-,-,18,5,1,-,1,1,-,-,1,8,3
430480,3,22,-,7,-,5,-,-,46,9,2,1,-,1,-,3,-,3,9
430485,-,2,-,1,-,-,-,-,3,1,1,-,-,-,-,-,-,4,1
430490,1,20,-,1,2,-,-,-,30,13,3,-,-,1,-,-,-,1,7
430495,-,8,1,1,1,1,-,-,-,4,2,-,-,-,1,-,-,-,4
430500,-,15,-,6,1,2,-,-,21,13,4,-,-,-,-,-,-,4,6
430510,92,564,5,143,41,75,-,-,631,252,145,4,29,42,4,49,22,33,324
430511,-,6,-,-,1,-,-,-,9,1,2,1,-,-,-,-,1,3,1
430512,-,11,-,1,-,-,-,-,19,13,4,-,-,2,-,-,-,4,6
430513,-,13,-,1,1,-,-,-,17,4,1,-,1,1,-,-,-,-,3
430515,1,3,-,1,-,-,-,-,6,-,2,-,-,-,-,-,-,-,1
430517,3,6,2,5,-,-,-,-,16,6,2,-,-,1,-,1,-,11,5
430520,2,11,1,11,2,3,-,-,40,19,5,1,1,4,-,-,-,-,8
430530,1,26,-,6,-,2,-,-,22,7,3,-,-,1,-,-,-,1,8
430535,7,49,-,12,2,5,-,-,70,23,9,1,3,6,1,-,-,5,13
430537,4,4,-,1,-,1,-,-,3,2,1,-,-,1,-,-,-,4,2
430540,-,4,-,3,2,-,-,-,11,3,6,-,1,-,-,-,-,1,2
430543,-,3,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,3,5
430544,-,5,1,-,-,2,-,-,12,-,2,-,-,-,-,-,-,1,5
430545,1,14,1,7,2,1,-,-,33,10,1,1,2,3,-,2,2,5,7
430550,-,6,1,1,-,-,-,-,9,10,-,-,-,1,-,-,-,-,7
430558,2,6,1,-,-,-,-,-,5,-,5,-,-,2,-,-,-,-,1
430560,-,7,-,3,-,-,-,-,8,-,3,-,-,-,-,1,-,-,2
430570,1,5,-,4,1,-,-,-,17,2,-,-,1,1,1,-,-,4,8
430580,3,23,-,2,-,2,-,-,18,7,5,-,1,-,-,-,-,8,13
430583,-,-,1,-,-,-,-,-,6,1,1,-,-,-,-,-,-,-,3
430585,-,2,-,-,-,1,-,-,3,3,-,-,-,-,-,-,-,-,2
430587,1,6,-,3,-,1,-,-,10,-,1,-,-,-,-,-,-,-,2
430590,1,12,-,3,-,-,-,-,26,4,5,-,1,-,-,-,1,5,13
430593,1,6,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,2
430595,-,5,2,3,-,1,-,-,11,6,2,-,-,-,-,-,-,-,2
430597,2,6,-,-,-,1,-,-,6,2,-,-,-,-,-,-,-,-,2
430600,1,23,1,5,1,3,-,-,44,14,4,-,1,1,-,1,1,4,8
430605,3,14,-,5,1,-,-,-,14,5,1,-,1,1,-,2,1,3,13
430607,-,2,-,-,-,1,-,-,9,4,1,-,-,1,-,-,-,-,4
430610,31,104,5,31,7,11,-,-,201,63,28,2,1,18,-,3,7,20,48
430613,-,4,-,-,-,-,-,-,5,4,1,-,-,-,-,1,-,1,1
430620,1,15,-,6,1,4,-,-,19,10,5,-,-,2,-,1,1,3,6
430630,-,9,-,1,-,-,-,-,9,7,-,-,1,2,-,-,-,-,3
430632,1,8,1,2,-,1,-,-,6,6,-,-,1,2,-,-,-,3,3
430635,2,6,1,3,-,-,-,-,9,-,-,-,-,-,-,-,-,2,-
430637,-,6,-,-,-,-,-,-,4,1,1,-,-,-,-,-,-,7,4
430640,2,24,-,2,2,4,-,-,45,12,6,-,-,-,-,3,3,2,15
430642,-,9,-,1,-,-,-,-,4,2,1,-,-,1,-,-,-,-,-
430645,-,2,3,1,-,1,-,-,5,4,1,-,-,-,-,-,-,1,4
430650,-,16,-,4,-,2,-,-,28,13,2,-,-,1,-,-,1,-,6
430655,-,3,-,2,-,-,-,-,7,2,1,-,-,-,-,-,-,-,5
430660,16,71,-,25,3,5,-,-,140,33,19,1,5,4,1,2,-,3,26
430670,1,8,-,-,-,-,-,-,7,1,2,-,1,1,-,-,-,-,2
430673,2,12,1,2,-,1,-,-,11,3,4,-,-,1,-,-,-,4,3
430675,-,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1
430676,16,38,-,15,1,2,-,-,55,16,7,-,-,2,1,4,1,10,28
430680,5,32,-,7,-,5,-,-,43,11,5,-,-,4,-,3,1,-,16
430690,5,30,3,13,4,6,-,-,82,41,17,-,1,4,-,-,1,21,22
430692,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,1,-
430693,2,8,-,3,2,2,-,-,20,9,5,-,-,2,-,-,-,9,5
430695,-,4,-,1,-,-,-,-,8,2,2,-,-,-,-,-,-,1,2
430697,-,3,-,-,-,-,-,-,5,3,2,-,1,-,-,-,-,-,1
430700,31,135,3,28,11,31,-,-,160,75,36,1,3,10,1,8,3,19,66
430705,1,2,-,1,-,-,-,-,6,2,1,-,-,1,-,-,-,1,1
430710,-,16,-,4,1,-,-,-,13,10,3,-,1,2,-,-,1,2,4
430720,-,8,-,-,-,-,-,-,16,4,4,-,-,-,-,-,1,1,4
430730,2,8,-,1,1,1,-,-,25,8,2,1,-,-,-,-,-,4,7
430740,1,5,-,4,-,-,-,-,7,4,2,-,-,-,-,-,-,1,-
430745,1,8,-,-,-,1,-,-,6,7,1,-,-,-,-,-,-,3,1
430750,3,29,-,7,3,1,-,-,35,20,4,1,-,1,-,5,1,2,10
430755,2,13,-,4,-,1,-,-,15,5,3,-,-,2,-,-,-,2,4
430760,7,51,1,20,3,2,-,-,62,28,18,-,2,4,-,4,5,2,23
430770,33,121,1,50,2,15,-,-,159,72,28,2,1,13,-,4,4,46,58
430780,7,47,2,8,5,4,-,-,46,41,7,-,-,4,-,1,-,9,13
430781,-,4,-,2,-,-,-,-,4,1,-,-,-,-,-,-,-,-,4
430783,3,4,-,-,1,-,-,-,2,2,2,-,-,1,-,-,-,-,1
430786,-,5,-,4,-,-,-,-,9,2,-,-,-,1,-,-,-,-,2
430790,9,83,1,15,5,15,-,-,87,42,21,1,-,11,-,1,4,7,46
430800,2,6,-,1,1,1,-,-,8,3,1,-,-,1,-,1,1,3,4
430805,1,1,-,3,-,-,-,-,9,3,1,-,-,1,-,1,1,-,-
430807,-,1,-,-,1,2,-,-,13,2,1,-,-,-,-,-,-,1,6
430810,2,26,-,8,-,4,-,-,31,7,8,1,2,2,-,-,1,1,7
430820,3,38,1,10,3,5,-,-,41,12,3,-,3,5,-,-,-,10,13
430825,3,5,-,1,1,-,-,-,5,1,1,-,-,-,-,-,-,2,2
430830,1,8,-,2,1,2,-,-,26,15,3,-,-,2,-,1,1,3,14
430840,-,10,1,2,2,-,-,-,16,4,1,-,-,-,1,-,-,8,4
430843,-,3,-,1,-,1,-,-,7,4,-,-,-,-,-,-,-,-,4
430845,-,7,-,1,-,2,-,-,10,4,1,-,-,1,-,-,-,2,-
430850,6,34,1,12,2,9,-,-,35,20,8,-,-,4,-,1,1,7,28
430860,7,41,-,8,4,3,-,-,49,16,8,-,1,1,-,2,4,3,18
430865,1,2,-,1,1,-,-,-,7,1,3,-,-,1,-,1,-,2,-
430870,2,8,-,3,-,3,-,-,11,4,1,-,-,2,-,-,1,5,8
430880,4,18,-,2,-,4,-,-,21,9,1,-,-,2,-,-,-,2,6
430885,1,1,-,-,1,-,-,-,3,6,2,-,-,-,-,-,-,-,1
430890,3,20,-,9,-,6,-,-,34,12,6,-,-,2,-,3,1,15,13
430900,4,28,1,9,2,2,-,-,45,16,7,-,1,2,-,-,1,8,17
430905,2,7,-,2,-,1,-,-,18,7,-,-,-,1,-,-,-,6,6
430910,4,57,-,15,2,4,-,-,56,26,11,-,1,4,1,2,1,8,17
430912,-,4,-,2,-,-,-,-,5,2,-,-,-,-,-,-,-,1,3
430915,-,6,-,2,-,-,-,-,9,2,-,-,-,-,-,-,-,1,5
430920,105,347,2,83,12,29,-,1,459,240,68,2,4,49,2,20,12,72,147
430925,-,6,-,2,-,-,-,-,3,-,-,-,-,1,-,-,-,1,-
430930,29,119,2,42,2,10,-,-,201,97,53,1,3,13,2,7,3,40,72
430940,-,38,-,12,-,3,-,-,46,22,6,-,1,5,-,-,-,1,13
430950,1,22,1,3,-,1,-,-,28,8,-,-,1,1,-,-,-,4,2
430955,2,5,-,-,-,1,-,-,5,5,-,-,-,-,-,-,-,1,1
430957,-,5,-,-,1,1,-,-,6,3,-,-,-,-,-,-,-,1,2
430960,6,33,-,7,-,-,-,-,42,14,11,-,-,2,-,2,-,12,15
430965,1,13,-,1,2,-,-,-,9,2,3,1,-,-,1,1,-,-,1
430970,-,8,-,4,-,-,-,-,11,8,1,-,-,2,-,-,-,2,4
430975,-,5,-,2,-,-,-,-,9,1,1,-,-,-,-,2,-,3,-
430980,1,9,-,3,-,1,-,-,13,4,1,-,-,-,-,-,-,1,7
430990,1,11,-,6,1,2,-,-,12,10,1,-,-,-,-,1,1,-,3
430995,3,4,-,2,-,-,-,-,5,4,-,-,-,1,-,-,-,-,2
431000,4,29,2,14,2,2,-,-,53,12,9,-,-,3,-,2,-,7,14
431010,10,49,2,11,3,3,-,-,80,20,8,-,1,9,-,4,1,5,24
431020,8,128,2,23,4,18,-,1,154,62,30,-,2,10,1,6,5,25,41
431030,1,5,-,3,-,2,-,-,10,2,1,-,1,-,-,-,1,-,1
431033,10,25,-,8,2,-,-,-,39,18,7,1,1,6,-,2,-,5,10
431036,-,11,-,1,-,1,-,-,12,5,1,1,-,4,-,-,-,-,-
431040,3,11,-,1,-,4,-,-,22,7,1,-,-,2,-,-,-,3,2
431041,-,1,-,1,-,-,-,-,5,-,-,-,-,2,-,-,-,-,1
431043,2,13,-,5,-,1,-,-,10,4,5,-,-,-,-,-,-,1,6
431046,-,4,-,-,-,-,-,-,2,1,-,-,-,-,1,-,-,-,2
431050,1,13,2,4,1,3,-,-,27,4,4,-,-,3,-,-,-,3,3
